id,target
7773,0.366212
7774,0.440997
7775,0.287586
7776,0.204682
7777,0.251612
7778,0.257609
7779,0.204141
7780,0.159486
7781,0.142693
7782,0.170600
7783,0.378104
7784,0.250672
7785,0.293855
7786,0.590252
7787,0.610176
7788,0.203073
7789,0.218076
7790,0.366574
7791,0.546821
7792,0.353864
7793,0.205064
7794,0.297724
7795,0.275292
7796,0.372342
7797,0.399523
7798,0.551057
7799,0.207784
7800,0.208068
7801,0.271494
7802,0.456693
7803,0.355256
7804,0.375648
7805,0.305082
7806,0.238588
7807,0.242652
7808,0.357009
7809,0.375915
7810,0.311418
7811,0.174915
7812,0.209345
7813,0.281120
7814,0.379531
7815,0.382816
7816,0.336189
7817,0.309451
7818,0.179035
7819,0.376431
7820,0.336158
7821,0.244194
7822,0.407834
7823,0.176937
7824,0.329951
7825,0.369466
7826,0.306430
7827,0.327684
7828,0.340837
7829,0.261191
7830,0.666392
7831,0.460362
7832,0.231480
7833,0.482486
7834,0.401843
7835,0.242355
7836,0.249589
7837,0.506998
7838,0.184594
7839,0.707760
7840,0.348115
7841,0.598047
7842,0.288087
7843,0.431604
7844,0.214267
7845,0.327569
7846,0.465333
7847,0.347977
7848,0.387747
7849,0.699489
7850,0.235688
7851,0.247998
7852,0.492063
7853,0.290422
7854,0.273661
7855,0.348816
7856,0.353971
7857,0.401250
7858,0.293655
7859,0.182172
7860,0.511847
7861,0.204032
7862,0.406274
7863,0.218166
7864,0.229571
7865,0.243588
7866,0.299590
7867,0.550520
7868,0.392626
7869,0.547663
7870,0.186609
7871,0.339539
7872,0.594705
7873,0.302431
7874,0.292403
7875,0.192696
7876,0.343378
7877,0.387056
7878,0.499627
7879,0.336904
7880,0.215665
7881,0.318613
7882,0.303129
7883,0.535620
7884,0.400882
7885,0.389511
7886,0.244433
7887,0.228709
7888,0.157316
7889,0.148271
7890,0.403953
7891,0.342236
7892,0.214160
7893,0.178018
7894,0.229597
7895,0.348087
7896,0.197477
7897,0.253388
7898,0.279026
7899,0.318299
7900,0.313966
7901,0.405360
7902,0.268981
7903,0.166897
7904,0.571632
7905,0.333068
7906,0.421229
7907,0.389141
7908,0.368269
7909,0.375964
7910,0.600592
7911,0.353696
7912,0.245498
7913,0.196121
7914,0.218457
7915,0.198429
7916,0.304619
7917,0.295579
7918,0.394181
7919,0.373404
7920,0.379074
7921,0.294992
7922,0.417072
7923,0.468184
7924,0.250560
7925,0.340725
7926,0.321815
7927,0.199207
7928,0.280002
7929,0.337692
7930,0.344578
7931,0.539665
7932,0.306515
7933,0.260171
7934,0.173660
7935,0.389425
7936,0.116190
7937,0.293539
7938,0.387404
7939,0.300493
7940,0.369190
7941,0.191901
7942,0.471711
7943,0.159267
7944,0.189036
7945,0.204316
7946,0.335359
7947,0.454421
7948,0.186903
7949,0.407714
7950,0.277029
7951,0.280269
7952,0.348333
7953,0.217829
7954,0.277755
7955,0.499360
7956,0.156892
7957,0.184824
7958,0.392461
7959,0.332282
7960,0.344998
7961,0.625902
7962,0.277218
7963,0.328079
7964,0.221224
7965,0.552625
7966,0.383214
7967,0.191032
7968,0.429160
7969,0.345860
7970,0.373707
7971,0.310600
7972,0.201821
7973,0.263103
7974,0.233415
7975,0.345627
7976,0.260601
7977,0.415718
7978,0.328049
7979,0.396774
7980,0.341755
7981,0.351336
7982,0.327648
7983,0.469797
7984,0.410019
7985,0.234584
7986,0.224325
7987,0.235139
7988,0.644039
7989,0.312656
7990,0.267336
7991,0.362163
7992,0.306755
7993,0.233187
7994,0.260360
7995,0.279346
7996,0.226973
7997,0.272364
7998,0.360784
7999,0.414235
8000,0.374747
8001,0.257390
8002,0.239093
8003,0.298203
8004,0.427362
8005,0.270438
8006,0.278290
8007,0.284667
8008,0.356942
8009,0.463304
8010,0.180167
8011,0.235895
8012,0.266036
8013,0.366717
8014,0.347131
8015,0.217427
8016,0.325587
8017,0.638550
8018,0.209853
8019,0.307233
8020,0.275119
8021,0.155322
8022,0.304224
8023,0.327095
8024,0.256824
8025,0.171447
8026,0.396500
8027,0.201314
8028,0.383503
8029,0.493214
8030,0.343710
8031,0.386664
8032,0.539545
8033,0.619063
8034,0.264365
8035,0.304136
8036,0.133315
8037,0.417906
8038,0.346911
8039,0.143449
8040,0.386971
8041,0.266631
8042,0.384145
8043,0.406963
8044,0.281859
8045,0.283062
8046,0.235761
8047,0.256774
8048,0.278870
8049,0.682238
8050,0.301175
8051,0.239429
8052,0.213189
8053,0.687202
8054,0.207499
8055,0.147178
8056,0.314825
8057,0.462898
8058,0.314096
8059,0.273990
8060,0.457654
8061,0.569580
8062,0.372503
8063,0.492063
8064,0.311672
8065,0.304136
8066,0.465791
8067,0.536867
8068,0.261443
8069,0.562546
8070,0.691419
8071,0.351739
8072,0.369514
8073,0.357368
8074,0.387602
8075,0.291181
8076,0.499051
8077,0.620192
8078,0.297308
8079,0.357444
8080,0.475364
8081,0.332298
8082,0.197332
8083,0.398939
8084,0.297492
8085,0.228269
8086,0.188900
8087,0.462125
8088,0.518133
8089,0.285922
8090,0.124687
8091,0.376647
8092,0.326936
8093,0.234801
8094,0.283450
8095,0.128148
8096,0.595492
8097,0.214281
8098,0.230794
8099,0.499125
8100,0.283192
8101,0.191295
8102,0.365500
8103,0.319078
8104,0.396124
8105,0.133537
8106,0.290159
8107,0.391109
8108,0.275795
8109,0.387306
8110,0.433031
8111,0.388483
8112,0.318743
8113,0.630353
8114,0.663384
8115,0.295591
8116,0.269017
8117,0.176252
8118,0.337180
8119,0.085097
8120,0.343717
8121,0.735541
8122,0.261606
8123,0.579987
8124,0.294493
8125,0.400877
8126,0.366940
8127,0.295285
8128,0.540937
8129,0.306297
8130,0.400724
8131,0.406733
8132,0.513669
8133,0.136569
8134,0.135347
8135,0.688258
8136,0.356919
8137,0.306098
8138,0.492063
8139,0.366332
8140,0.231233
8141,0.248599
8142,0.353869
8143,0.363790
8144,0.286097
8145,0.300404
8146,0.372784
8147,0.533943
8148,0.337709
8149,0.389385
8150,0.282754
8151,0.251499
8152,0.260379
8153,0.193647
8154,0.270948
8155,0.400187
8156,0.321212
8157,0.244058
8158,0.522861
8159,0.232034
8160,0.365345
8161,0.698547
8162,0.463090
8163,0.245232
8164,0.171340
8165,0.383524
8166,0.354340
8167,0.310627
8168,0.258202
8169,0.337857
8170,0.392221
8171,0.365356
8172,0.320919
8173,0.264198
8174,0.370521
8175,0.530297
8176,0.216915
8177,0.199816
8178,0.290398
8179,0.346685
8180,0.322996
8181,0.541874
8182,0.207439
8183,0.730862
8184,0.329559
8185,0.215955
8186,0.504967
8187,0.404580
8188,0.269852
8189,0.222972
8190,0.200235
8191,0.196511
8192,0.381957
8193,0.404224
8194,0.325455
8195,0.335509
8196,0.205171
8197,0.319187
8198,0.341705
8199,0.440870
8200,0.746076
8201,0.567042
8202,0.653248
8203,0.316526
8204,0.486528
8205,0.197926
8206,0.231461
8207,0.223400
8208,0.286018
8209,0.334746
8210,0.248157
8211,0.512932
8212,0.263359
8213,0.357845
8214,0.152232
8215,0.391951
8216,0.313753
8217,0.381742
8218,0.329534
8219,0.525755
8220,0.196524
8221,0.398228
8222,0.175539
8223,0.325260
8224,0.170511
8225,0.188575
8226,0.238860
8227,0.381896
8228,0.384914
8229,0.334103
8230,0.557662
8231,0.193329
8232,0.515416
8233,0.505310
8234,0.237818
8235,0.365008
8236,0.354900
8237,0.327476
8238,0.380728
8239,0.273765
8240,0.214377
8241,0.221295
8242,0.265757
8243,0.237398
8244,0.310863
8245,0.203555
8246,0.402943
8247,0.341263
8248,0.228113
8249,0.255631
8250,0.247731
8251,0.222059
8252,0.204152
8253,0.126318
8254,0.321875
8255,0.278803
8256,0.339284
8257,0.398027
8258,0.333116
8259,0.380695
8260,0.380997
8261,0.165865
8262,0.136781
8263,0.228652
8264,0.326633
8265,0.369242
8266,0.581282
8267,0.245757
8268,0.376412
8269,0.173102
8270,0.377565
8271,0.549482
8272,0.461870
8273,0.631533
8274,0.324183
8275,0.231227
8276,0.502247
8277,0.374536
8278,0.308883
8279,0.354616
8280,0.344777
8281,0.624799
8282,0.446124
8283,0.460600
8284,0.362235
8285,0.322612
8286,0.320359
8287,0.313084
8288,0.549803
8289,0.377585
8290,0.325385
8291,0.351807
8292,0.368004
8293,0.344390
8294,0.268495
8295,0.222140
8296,0.108031
8297,0.329300
8298,0.404697
8299,0.312509
8300,0.252224
8301,0.373707
8302,0.389543
8303,0.216099
8304,0.563414
8305,0.631125
8306,0.282817
8307,0.492493
8308,0.385786
8309,0.506967
8310,0.413127
8311,0.176971
8312,0.188187
8313,0.314322
8314,0.530177
8315,0.164930
8316,0.313124
8317,0.263329
8318,0.315153
8319,0.517826
8320,0.298692
8321,0.253823
8322,0.372182
8323,0.376316
8324,0.354264
8325,0.669880
8326,0.540293
8327,0.259382
8328,0.225486
8329,0.185477
8330,0.356655
8331,0.309781
8332,0.286644
8333,0.234231
8334,0.352262
8335,0.142981
8336,0.361081
8337,0.271732
8338,0.408881
8339,0.459750
8340,0.363106
8341,0.242212
8342,0.287302
8343,0.304507
8344,0.479037
8345,0.302542
8346,0.220228
8347,0.286480
8348,0.402629
8349,0.265836
8350,0.515809
8351,0.606668
8352,0.262617
8353,0.175900
8354,0.612312
8355,0.285030
8356,0.386878
8357,0.242045
8358,0.352269
8359,0.131178
8360,0.368255
8361,0.201521
8362,0.323552
8363,0.338875
8364,0.380665
8365,0.144082
8366,0.286718
8367,0.379707
8368,0.326435
8369,0.311251
8370,0.591772
8371,0.170424
8372,0.390453
8373,0.450264
8374,0.319649
8375,0.361639
8376,0.443384
8377,0.373927
8378,0.333874
8379,0.342812
8380,0.287614
8381,0.418919
8382,0.290829
8383,0.296675
8384,0.189599
8385,0.511139
8386,0.284278
8387,0.368967
8388,0.366885
8389,0.391533
8390,0.387414
8391,0.200204
8392,0.288904
8393,0.160387
8394,0.380482
8395,0.449704
8396,0.263209
8397,0.275640
8398,0.344251
8399,0.164892
8400,0.249607
8401,0.313112
8402,0.331297
8403,0.324071
8404,0.157135
8405,0.414562
8406,0.438980
8407,0.265011
8408,0.320629
8409,0.485037
8410,0.227744
8411,0.261624
8412,0.222383
8413,0.144238
8414,0.333972
8415,0.163432
8416,0.382186
8417,0.189383
8418,0.286733
8419,0.286001
8420,0.152548
8421,0.281900
8422,0.250822
8423,0.346096
8424,0.283879
8425,0.213690
8426,0.298546
8427,0.352289
8428,0.633708
8429,0.359821
8430,0.174033
8431,0.467780
8432,0.404307
8433,0.350667
8434,0.230755
8435,0.426387
8436,0.359363
8437,0.392833
8438,0.148555
8439,0.199480
8440,0.326260
8441,0.154689
8442,0.280895
8443,0.407925
8444,0.323459
8445,0.312695
8446,0.199638
8447,0.323460
8448,0.560137
8449,0.237204
8450,0.383188
8451,0.216434
8452,0.326257
8453,0.377018
8454,0.656774
8455,0.255030
8456,0.380774
8457,0.300344
8458,0.359501
8459,0.310582
8460,0.135928
8461,0.189295
8462,0.238166
8463,0.322375
8464,0.448557
8465,0.680057
8466,0.756577
8467,0.180795
8468,0.368481
8469,0.222236
8470,0.316825
8471,0.146662
8472,0.121524
8473,0.316126
8474,0.376314
8475,0.303797
8476,0.142575
8477,0.291921
8478,0.227851
8479,0.263269
8480,0.248817
8481,0.339359
8482,0.164677
8483,0.228862
8484,0.422019
8485,0.351280
8486,0.435309
8487,0.507133
8488,0.168089
8489,0.550086
8490,0.344671
8491,0.364627
8492,0.221680
8493,0.285060
8494,0.373230
8495,0.361644
8496,0.371770
8497,0.233016
8498,0.135383
8499,0.346687
8500,0.382693
8501,0.499071
8502,0.352663
8503,0.399374
8504,0.254615
8505,0.180133
8506,0.235148
8507,0.335285
8508,0.216319
8509,0.166845
8510,0.261469
8511,0.184247
8512,0.171546
8513,0.424335
8514,0.224034
8515,0.341981
8516,0.297536
8517,0.189540
8518,0.224718
8519,0.297733
8520,0.720875
8521,0.307946
8522,0.289894
8523,0.543747
8524,0.375655
8525,0.404863
8526,0.595110
8527,0.571997
8528,0.287714
8529,0.369465
8530,0.478784
8531,0.492063
8532,0.262698
8533,0.247109
8534,0.304170
8535,0.355727
8536,0.300101
8537,0.212482
8538,0.689916
8539,0.286668
8540,0.718011
8541,0.266031
8542,0.162755
8543,0.615664
8544,0.221513
8545,0.344282
8546,0.251282
8547,0.318680
8548,0.356704
8549,0.325404
8550,0.332271
8551,0.393926
8552,0.183150
8553,0.254750
8554,0.281478
8555,0.677399
8556,0.228512
8557,0.364731
8558,0.369740
8559,0.296562
8560,0.336306
8561,0.492057
8562,0.201273
8563,0.412507
8564,0.590397
8565,0.264822
8566,0.205791
8567,0.321069
8568,0.131585
8569,0.287972
8570,0.275991
8571,0.243432
8572,0.467005
8573,0.193254
8574,0.240028
8575,0.311876
8576,0.158085
8577,0.223503
8578,0.264070
8579,0.273802
8580,0.272572
8581,0.320763
8582,0.211583
8583,0.334466
8584,0.480286
8585,0.342406
8586,0.374503
8587,0.483510
8588,0.556453
8589,0.217848
8590,0.223001
8591,0.435604
8592,0.420774
8593,0.149432
8594,0.250842
8595,0.280473
8596,0.461277
8597,0.395376
8598,0.396842
8599,0.299216
8600,0.164469
8601,0.215403
8602,0.317628
8603,0.327823
8604,0.292078
8605,0.125020
8606,0.180220
8607,0.283704
8608,0.286640
8609,0.441583
8610,0.326520
8611,0.279272
8612,0.266105
8613,0.389106
8614,0.180999
8615,0.315319
8616,0.287764
8617,0.308114
8618,0.238024
8619,0.443466
8620,0.528788
8621,0.222001
8622,0.113896
8623,0.556337
8624,0.089153
8625,0.381889
8626,0.291956
8627,0.371001
8628,0.318909
8629,0.390543
8630,0.557005
8631,0.344781
8632,0.393858
8633,0.286272
8634,0.310521
8635,0.311882
8636,0.494859
8637,0.230742
8638,0.333104
8639,0.333039
8640,0.179684
8641,0.360151
8642,0.294633
8643,0.430433
8644,0.288286
8645,0.376270
8646,0.271800
8647,0.378848
8648,0.772918
8649,0.396612
8650,0.408479
8651,0.125533
8652,0.250500
8653,0.282335
8654,0.396702
8655,0.191626
8656,0.387200
8657,0.447048
8658,0.677578
8659,0.160586
8660,0.154850
8661,0.430735
8662,0.327481
8663,0.296729
8664,0.392382
8665,0.127383
8666,0.556393
8667,0.240869
8668,0.410633
8669,0.304871
8670,0.155971
8671,0.134227
8672,0.360862
8673,0.534723
8674,0.607045
8675,0.518765
8676,0.318104
8677,0.276321
8678,0.178363
8679,0.453129
8680,0.146169
8681,0.359835
8682,0.371908
8683,0.369904
8684,0.284429
8685,0.270353
8686,0.277282
8687,0.294750
8688,0.649955
8689,0.243881
8690,0.334726
8691,0.317622
8692,0.217507
8693,0.487259
8694,0.440367
8695,0.274754
8696,0.116917
8697,0.321229
8698,0.175258
8699,0.446648
8700,0.192279
8701,0.208505
8702,0.148985
8703,0.375048
8704,0.280408
8705,0.337063
8706,0.168938
8707,0.199964
8708,0.374314
8709,0.592771
8710,0.230050
8711,0.190945
8712,0.235397
8713,0.751650
8714,0.255126
8715,0.479816
8716,0.177872
8717,0.346007
8718,0.353154
8719,0.393025
8720,0.369125
8721,0.290873
8722,0.376706
8723,0.152272
8724,0.413622
8725,0.331132
8726,0.135495
8727,0.341948
8728,0.240452
8729,0.742008
8730,0.204214
8731,0.531709
8732,0.368201
8733,0.261260
8734,0.197065
8735,0.371980
8736,0.276566
8737,0.317865
8738,0.360981
8739,0.492063
8740,0.318953
8741,0.313268
8742,0.423661
8743,0.227978
8744,0.225258
8745,0.154979
8746,0.281799
8747,0.372157
8748,0.219978
8749,0.348089
8750,0.416599
8751,0.373426
8752,0.168846
8753,0.358140
8754,0.329033
8755,0.291162
8756,0.368704
8757,0.308491
8758,0.276706
8759,0.310719
8760,0.389977
8761,0.193210
8762,0.360214
8763,0.434520
8764,0.331145
8765,0.383069
8766,0.365837
8767,0.242092
8768,0.607788
8769,0.191630
8770,0.352046
8771,0.350863
8772,0.303769
8773,0.300867
8774,0.359592
8775,0.474917
8776,0.312777
8777,0.177712
8778,0.505326
8779,0.296949
8780,0.246119
8781,0.180714
8782,0.220778
8783,0.330108
8784,0.211498
8785,0.366483
8786,0.328538
8787,0.188394
8788,0.495879
8789,0.397015
8790,0.396654
8791,0.302210
8792,0.370521
8793,0.205028
8794,0.366017
8795,0.339323
8796,0.149832
8797,0.384249
8798,0.416784
8799,0.276197
8800,0.496549
8801,0.735110
8802,0.260316
8803,0.264211
8804,0.280769
8805,0.377280
8806,0.142192
8807,0.356447
8808,0.318190
8809,0.300604
8810,0.532417
8811,0.454272
8812,0.235770
8813,0.283164
8814,0.319796
8815,0.386208
8816,0.181761
8817,0.289160
8818,0.467307
8819,0.293351
8820,0.174187
8821,0.536627
8822,0.514169
8823,0.521781
8824,0.358200
8825,0.265696
8826,0.299121
8827,0.250158
8828,0.180104
8829,0.283665
8830,0.385441
8831,0.343684
8832,0.146970
8833,0.265801
8834,0.750462
8835,0.410683
8836,0.267860
8837,0.177016
8838,0.457235
8839,0.376821
8840,0.194939
8841,0.259721
8842,0.191557
8843,0.542187
8844,0.234305
8845,0.500986
8846,0.153193
8847,0.575615
8848,0.384134
8849,0.503752
8850,0.215037
8851,0.371288
8852,0.242342
8853,0.331094
8854,0.308760
8855,0.623963
8856,0.175466
8857,0.646629
8858,0.504266
8859,0.435374
8860,0.362632
8861,0.542143
8862,0.714668
8863,0.302664
8864,0.419759
8865,0.193429
8866,0.814036
8867,0.263436
8868,0.270439
8869,0.365440
8870,0.257989
8871,0.303263
8872,0.167885
8873,0.332792
8874,0.496880
8875,0.287407
8876,0.335850
8877,0.256595
8878,0.362148
8879,0.276228
8880,0.251438
8881,0.181400
8882,0.308571
8883,0.296366
8884,0.386648
8885,0.802113
8886,0.493896
8887,0.334088
8888,0.515639
8889,0.294985
8890,0.587542
8891,0.379562
8892,0.154930
8893,0.374817
8894,0.330286
8895,0.352135
8896,0.345806
8897,0.341935
8898,0.270346
8899,0.466632
8900,0.247662
8901,0.200744
8902,0.248138
8903,0.260304
8904,0.292299
8905,0.146664
8906,0.451127
8907,0.399584
8908,0.344689
8909,0.331419
8910,0.277707
8911,0.391077
8912,0.209174
8913,0.218197
8914,0.380260
8915,0.295866
8916,0.369815
8917,0.241225
8918,0.561180
8919,0.455710
8920,0.385516
8921,0.164995
8922,0.292859
8923,0.252720
8924,0.459216
8925,0.510451
8926,0.430056
8927,0.314549
8928,0.304394
8929,0.620148
8930,0.239077
8931,0.347934
8932,0.285575
8933,0.167370
8934,0.359357
8935,0.364717
8936,0.420158
8937,0.334940
8938,0.284791
8939,0.158355
8940,0.254253
8941,0.312326
8942,0.584326
8943,0.483624
8944,0.367465
8945,0.271902
8946,0.426186
8947,0.343809
8948,0.147281
8949,0.631173
8950,0.346180
8951,0.153290
8952,0.621586
8953,0.633775
8954,0.363825
8955,0.312179
8956,0.287117
8957,0.280021
8958,0.486944
8959,0.354050
8960,0.390053
8961,0.200294
8962,0.347273
8963,0.395786
8964,0.191069
8965,0.165916
8966,0.248812
8967,0.425296
8968,0.242171
8969,0.478079
8970,0.188184
8971,0.313389
8972,0.328514
8973,0.137118
8974,0.257745
8975,0.487339
8976,0.390355
8977,0.541764
8978,0.568554
8979,0.333483
8980,0.424532
8981,0.224237
8982,0.324305
8983,0.528164
8984,0.477565
8985,0.405293
8986,0.380216
8987,0.234013
8988,0.505070
8989,0.462316
8990,0.373674
8991,0.431493
8992,0.278907
8993,0.377864
8994,0.231461
8995,0.323443
8996,0.306163
8997,0.523276
8998,0.218617
8999,0.263319
9000,0.529674
9001,0.369854
9002,0.310823
9003,0.187630
9004,0.333400
9005,0.346635
9006,0.354963
9007,0.384427
9008,0.189069
9009,0.390091
9010,0.226673
9011,0.376058
9012,0.280094
9013,0.477394
9014,0.188775
9015,0.329588
9016,0.169721
9017,0.199748
9018,0.214406
9019,0.283894
9020,0.275300
9021,0.309967
9022,0.220334
9023,0.222478
9024,0.509489
9025,0.228789
9026,0.299015
9027,0.383353
9028,0.165330
9029,0.229016
9030,0.361551
9031,0.616517
9032,0.226817
9033,0.801705
9034,0.184292
9035,0.350774
9036,0.222877
9037,0.726213
9038,0.393916
9039,0.292699
9040,0.167224
9041,0.358681
9042,0.209122
9043,0.359534
9044,0.181778
9045,0.432655
9046,0.272202
9047,0.394021
9048,0.549279
9049,0.386969
9050,0.156195
9051,0.232345
9052,0.637312
9053,0.201931
9054,0.426443
9055,0.374171
9056,0.204256
9057,0.271809
9058,0.186288
9059,0.378232
9060,0.458404
9061,0.297996
9062,0.527505
9063,0.200826
9064,0.180024
9065,0.589898
9066,0.301085
9067,0.212384
9068,0.378749
9069,0.377868
9070,0.281507
9071,0.248682
9072,0.326690
9073,0.262496
9074,0.254271
9075,0.625892
9076,0.405371
9077,0.476662
9078,0.237860
9079,0.393220
9080,0.154010
9081,0.399658
9082,0.229244
9083,0.393525
9084,0.159233
9085,0.330520
9086,0.307213
9087,0.488808
9088,0.603975
9089,0.330712
9090,0.215602
9091,0.224338
9092,0.496794
9093,0.392529
9094,0.279354
9095,0.280831
9096,0.373433
9097,0.288435
9098,0.410248
9099,0.222643
9100,0.597816
9101,0.319599
9102,0.353218
9103,0.264825
9104,0.311370
9105,0.189142
9106,0.292032
9107,0.803311
9108,0.404670
9109,0.117818
9110,0.668865
9111,0.528049
9112,0.214386
9113,0.275534
9114,0.357267
9115,0.416066
9116,0.422991
9117,0.439486
9118,0.429493
9119,0.499443
9120,0.323515
9121,0.511943
9122,0.527050
9123,0.318373
9124,0.393888
9125,0.204993
9126,0.210453
9127,0.407562
9128,0.315751
9129,0.304581
9130,0.358083
9131,0.368689
9132,0.294466
9133,0.360672
9134,0.497830
9135,0.586857
9136,0.281763
9137,0.259343
9138,0.403973
9139,0.381926
9140,0.342648
9141,0.302395
9142,0.743831
9143,0.365641
9144,0.363094
9145,0.324355
9146,0.438567
9147,0.313918
9148,0.281764
9149,0.245400
9150,0.368091
9151,0.452616
9152,0.385628
9153,0.222135
9154,0.750445
9155,0.300169
9156,0.680693
9157,0.252001
9158,0.341743
9159,0.242998
9160,0.269013
9161,0.570789
9162,0.257520
9163,0.191615
9164,0.221508
9165,0.365885
9166,0.352086
9167,0.305853
9168,0.692148
9169,0.390551
9170,0.287618
9171,0.275026
9172,0.313494
9173,0.302250
9174,0.386538
9175,0.208524
9176,0.384397
9177,0.219611
9178,0.576401
9179,0.264143
9180,0.207692
9181,0.402331
9182,0.486393
9183,0.244939
9184,0.288809
9185,0.307200
9186,0.350276
9187,0.365764
9188,0.238980
9189,0.251231
9190,0.470274
9191,0.474588
9192,0.220558
9193,0.269082
9194,0.198375
9195,0.173601
9196,0.581768
9197,0.255719
9198,0.181978
9199,0.500449
9200,0.296320
9201,0.371239
9202,0.206656
9203,0.178933
9204,0.367413
9205,0.687299
9206,0.267071
9207,0.354766
9208,0.676129
9209,0.127185
9210,0.260009
9211,0.343466
9212,0.317612
9213,0.206892
9214,0.371756
9215,0.169524
9216,0.303810
9217,0.246563
9218,0.126336
9219,0.177755
9220,0.338698
9221,0.474922
9222,0.200972
9223,0.314802
9224,0.235908
9225,0.343329
9226,0.259204
9227,0.248188
9228,0.515763
9229,0.360970
9230,0.320796
9231,0.300724
9232,0.239851
9233,0.429917
9234,0.183373
9235,0.265171
9236,0.379084
9237,0.409541
9238,0.198590
9239,0.313450
9240,0.359182
9241,0.367881
9242,0.464720
9243,0.254498
9244,0.206282
9245,0.440412
9246,0.202543
9247,0.342539
9248,0.393523
9249,0.387816
9250,0.371584
9251,0.300629
9252,0.394561
9253,0.425855
9254,0.315749
9255,0.434627
9256,0.228268
9257,0.367062
9258,0.355067
9259,0.213853
9260,0.358926
9261,0.228170
9262,0.199448
9263,0.305953
9264,0.400158
9265,0.332153
9266,0.272072
9267,0.196961
9268,0.355887
9269,0.301622
9270,0.562172
9271,0.299622
9272,0.218295
9273,0.302163
9274,0.397212
9275,0.339709
9276,0.325297
9277,0.360650
9278,0.275159
9279,0.668485
9280,0.329091
9281,0.188217
9282,0.519421
9283,0.209668
9284,0.301886
9285,0.539629
9286,0.450057
9287,0.331125
9288,0.285271
9289,0.283621
9290,0.308475
9291,0.171730
9292,0.217943
9293,0.290516
9294,0.373511
9295,0.358771
9296,0.158150
9297,0.375539
9298,0.211912
9299,0.146220
9300,0.291361
9301,0.263639
9302,0.647016
9303,0.202225
9304,0.269070
9305,0.346850
9306,0.281707
9307,0.170681
9308,0.405114
9309,0.610139
9310,0.522052
9311,0.277247
9312,0.445491
9313,0.528372
9314,0.213160
9315,0.301344
9316,0.177314
9317,0.648365
9318,0.296533
9319,0.206413
9320,0.417395
9321,0.485929
9322,0.436035
9323,0.389103
9324,0.194511
9325,0.276379
9326,0.296972
9327,0.439901
9328,0.457737
9329,0.231128
9330,0.354732
9331,0.221600
9332,0.172117
9333,0.322678
9334,0.189171
9335,0.452298
9336,0.275281
9337,0.510229
9338,0.369036
9339,0.253304
9340,0.286752
9341,0.175325
9342,0.523630
9343,0.391520
9344,0.274087
9345,0.344764
9346,0.639703
9347,0.413821
9348,0.343545
9349,0.197258
9350,0.183664
9351,0.395021
9352,0.320773
9353,0.240152
9354,0.327220
9355,0.182338
9356,0.360993
9357,0.249939
9358,0.148589
9359,0.463021
9360,0.251781
9361,0.170382
9362,0.189730
9363,0.341014
9364,0.369255
9365,0.383659
9366,0.322466
9367,0.334300
9368,0.231934
9369,0.239529
9370,0.332796
9371,0.396770
9372,0.350428
9373,0.228356
9374,0.185365
9375,0.228764
9376,0.172219
9377,0.467507
9378,0.312804
9379,0.364371
9380,0.219505
9381,0.328345
9382,0.196161
9383,0.227725
9384,0.162200
9385,0.282871
9386,0.353150
9387,0.342041
9388,0.254501
9389,0.342054
9390,0.567515
9391,0.394735
9392,0.169893
9393,0.291115
9394,0.302413
9395,0.260488
9396,0.298234
9397,0.226358
9398,0.325987
9399,0.399409
9400,0.346057
9401,0.228080
9402,0.419422
9403,0.183097
9404,0.164732
9405,0.162298
9406,0.220872
9407,0.260581
9408,0.275149
9409,0.406015
9410,0.282506
9411,0.284234
9412,0.382267
9413,0.358038
9414,0.511008
9415,0.378223
9416,0.268917
9417,0.359613
9418,0.398922
9419,0.500762
9420,0.379479
9421,0.317324
9422,0.559680
9423,0.198707
9424,0.350300
9425,0.340972
9426,0.660191
9427,0.189229
9428,0.338166
9429,0.240806
9430,0.339298
9431,0.288322
9432,0.268056
9433,0.194849
9434,0.241040
9435,0.424219
9436,0.114760
9437,0.335738
9438,0.255792
9439,0.448353
9440,0.243206
9441,0.263205
9442,0.318604
9443,0.208489
9444,0.254647
9445,0.426616
9446,0.432254
9447,0.305729
9448,0.171069
9449,0.513486
9450,0.229832
9451,0.400260
9452,0.265835
9453,0.226777
9454,0.184477
9455,0.404429
9456,0.513055
9457,0.525887
9458,0.410258
9459,0.369850
9460,0.172173
9461,0.278053
9462,0.134635
9463,0.405539
9464,0.373971
9465,0.341742
9466,0.213393
9467,0.352640
9468,0.301600
9469,0.350967
9470,0.685617
9471,0.444299
9472,0.419598
9473,0.313025
9474,0.610001
9475,0.190339
9476,0.455712
9477,0.318546
9478,0.324618
9479,0.215178
9480,0.516249
9481,0.197894
9482,0.277879
9483,0.316930
9484,0.182117
9485,0.442227
9486,0.212021
9487,0.340952
9488,0.434631
9489,0.418937
9490,0.350924
9491,0.682537
9492,0.268546
9493,0.349158
9494,0.211209
9495,0.278543
9496,0.369993
9497,0.158791
9498,0.392963
9499,0.317714
9500,0.344105
9501,0.580073
9502,0.377162
9503,0.179205
9504,0.114105
9505,0.228143
9506,0.734094
9507,0.357054
9508,0.565851
9509,0.623086
9510,0.527962
9511,0.414081
9512,0.410621
9513,0.373591
9514,0.496773
9515,0.444645
9516,0.323841
9517,0.389597
9518,0.275620
9519,0.285606
9520,0.236037
9521,0.418824
